"fid";"count"
100003930129476;117
100003930499576;28
100003930529428;74
100003930546451;65
100003930587667;52
100003931514646;36
100003932030824;21
100003932835883;98
100003932981554;46
100003933173789;142
100003933770183;14
100003934129474;135
100003934590308;23
100003935159069;59
100003935215960;51
100003935554398;258
100003935995568;77
100003936221925;204
100003936755862;131
100003936830513;40
100003937534022;104
100003938284966;4
100003938370251;51
100003939503949;12
100003939645817;736
100003939895600;482
100003940966569;92
100003941618424;364
100003942231684;57
100003942583763;250
100003942731913;13
100003943996370;2
100003944126282;51
100003944525613;116
100003944855747;56
100003945086908;91
100003945164459;8
100003945627807;81
100003945941584;26
100003945971657;4
100003946634354;23
100003946639191;14
100003947137690;65
100003948184767;22
100003948268336;1155
100003948592164;276
100003948954675;62
100003949364298;17
100003950222802;116
100003950831998;24
100003951260088;29
100003951538563;10
100003952717345;167
100003953107117;15
100003953266234;38
100003953693612;162
100003953746069;288
100003953758156;669
100003955052261;14
100003955879845;51
100003956264122;41
100003956478163;167
100003956919620;56
100003957354337;40
100003957606322;94
100003957978000;16
100003959745556;418
100003960035805;5
100003960238282;183
100003960459853;75
100003960626682;5
100003961134204;270
100003961201885;71
100003961275724;144
100003961599006;7
100003961760476;285
100003961946354;120
100003962484125;54
100003963056250;6
100003964062434;46
100003965706010;3
100003965932363;177
100003966317789;112
100003966937927;212
100003966994390;31
100003967019216;4
100003967024365;8
100003967574706;26
100003967953274;45
100003968539673;70
100003968600798;34
100003969068143;1
100003969348412;90
100003969441550;1
100003969811095;18
100003970336643;65
100003970426576;5
100003970784247;30
100003970811709;28
100003971066471;46
100003971172435;62
100003972014522;53
100003973234464;62
100003973348209;91
100003973450831;35
100003973660439;166
100003974030545;46
100003975120405;81
100003975220988;107
100003975408998;40
100003975719011;48
100003975893422;70
100003976376580;38
100003976887005;127
100003977187794;98
100003977344085;49
100003977568779;961
100003977707783;118
100003977924701;5
100003978244758;148
100003979228573;33
100003979951733;21
100003980262993;185
100003980786609;37
100003980798295;84
100003980852470;52
100003981167104;64
100003981348363;83
100003982294463;1
100003983241340;4
100003983828228;16
100003983926937;23
100003985243625;165
100003985975201;106
100003986042740;293
100003986961819;44
100003987178518;43
100003987379193;11
100003987488202;130
100003988523048;44
100003988646973;127
100003988769182;114
100003988780233;58
100003988917743;41
100003989085124;35
100003989111034;27
100003989256814;39
100003989502728;128
100003990173782;316
100003990772913;41
100003990819174;24
100003990844087;88
100003990982457;4
100003991502774;59
100003991628691;52
100003991815309;24
100003993040636;108
100003994583200;17
100003995890398;83
100003996137301;25
100003996280514;56
100003996321142;5
100003996625063;19
100003996655191;10
100003996904714;7
100003997030512;34
100003997150677;149
100003997164760;20
100003997416798;105
100003997465218;41
100003997866665;132
100003998143136;58
100003998288683;32
100003998798387;2
100003999284475;29
100003999412808;44
100003999458791;11
100004000381919;132
100004000535376;76
100004001018712;218
100004001877067;5
100004002554801;16
100004002980877;53
100004003071014;11
100004003275511;1527
100004003307566;128
100004003489350;144
100004003615162;236
100004004126251;17
100004004235416;66
100004004446309;4
100004004758624;31
100004004940048;5
100004005071377;109
100004005073890;4
100004005438878;55
100004005507863;22
100004006053238;126
100004006146438;218
100004006191450;50
100004006266846;97
100004006521323;67
100004006614821;1
100004006643280;2
100004007017780;47
100004007430678;50
100004008108632;32
100004008118564;119
100004009190033;57
100004009620892;24
100004009956476;70
100004009972698;335
100004010503674;8
100004010721020;18
100004010727080;274
100004010913761;39
100004011161288;18
100004011206065;17
100004011223587;379
100004012157680;36
100004012171931;57
100004012216281;16
100004012441729;74
100004012611357;10
100004012656498;4
100004012815341;94
100004013015982;233
100004013036677;18
100004013353028;245
100004013668887;43
100004013878212;45
100004013989727;23
100004014919377;24
100004015597999;35
100004015695413;143
100004015850921;14
100004015905465;57
100004015910049;29
100004016121755;169
100004016428451;671
100004017147143;372
100004017337917;70
100004017361922;81
100004017456181;6
100004017815753;48
100004018046699;73
100004018068565;23
100004018970146;190
100004019330744;11
100004019514256;650
100004019547398;45
100004020430900;52
100004020446855;33
100004021041408;104
100004021165940;99
100004021275020;46
100004021556188;1
100004021579744;7
100004021710743;5
100004022275266;50
100004022337100;345
100004022548770;158
100004022571275;69
100004022632381;262
100004022749769;32
100004022783913;311
100004022864901;5
100004023087233;69
100004024116109;9
100004024816081;32
100004025015732;17
100004025376846;24
100004025754124;125
100004025896174;67
100004025983514;116
100004026313589;146
100004026505328;107
100004026988041;8
100004027002532;80
100004027235113;6
100004027569710;221
100004028012343;246
100004028070421;37
100004028398161;99
100004029053671;28
100004029526142;118
100004029624717;336
100004029686358;85
100004029713791;121
100004029927829;14
100004029943256;170
100004030576995;5
100004030703804;143
100004030755275;136
100004030757169;29
100004030757863;18
100004030908029;16
100004031368156;103
100004031803219;52
100004032000931;13
100004032110234;6
100004032166546;24
100004032656884;141
100004033123949;23
100004033395567;7
100004034027486;167
100004034108465;52
100004034630211;619
100004034793571;12
100004035200222;36
100004035298234;3
100004035355460;17
100004035851991;563
100004036401158;82
100004036785078;22
100004037088838;71
100004037329635;227
100004037808436;2
100004037894976;117
100004038157748;144
100004038409981;11
100004038470491;60
100004038916496;54
100004039838273;22
100004040118053;10
100004040478168;23
100004041139878;181
100004041832022;29
100004041940801;3
100004043035606;141
100004043297867;13
100004043445426;186
100004044558802;10
100004044647335;134
100004044935300;6
100004044947059;11
100004045013724;333
100004045256469;196
100004045396651;7
100004045552672;753
100004045574883;467
100004046135464;21
100004046754304;9
100004046984027;42
100004047090206;6
100004047227335;82
100004047325373;120
100004047496508;315
100004047608802;111
100004047887651;11
100004047970400;25
100004048502715;220
100004048637211;66
100004048775553;207
100004049590951;78
100004049895281;52
100004050337759;356
100004050493670;15
100004050840605;56
100004051223718;90
100004051432421;199
100004051607463;172
100004051731712;2
100004051884251;83
100004051957563;150
100004052285221;633
100004052762393;15
100004053411602;15
100004053858960;75
100004053865940;24
100004053998484;200
100004054363387;13
100004054458023;65
100004054728136;118
100004054922884;60
100004055130029;38
100004055272949;70
100004055294892;316
100004055703503;2
100004055880278;86
100004055945072;131
100004055972326;208
100004055985939;6
100004056850496;1
100004057006239;50
100004057577189;11
100004057642936;84
100004057800554;101
100004057884449;8
100004058265878;124
100004058748483;515
100004058872871;26
100004058919252;21
100004059725373;15
100004060350260;105
100004060392202;63
100004060394360;26
100004060944370;21
100004061094668;46
100004061315855;86
100004061324819;128
100004061625709;10
100004061839936;283
100004061884218;54
100004062889092;1
100004063032015;23
100004063103192;3
100004063181018;10
100004063279090;16
100004063573812;116
100004063629492;4
100004064182745;283
100004064193496;2
100004064388969;38
100004064799045;91
100004065102243;13
100004065105141;31
100004065828982;121
100004066092320;11
100004066350279;69
100004066973511;7
100004067048774;10
100004067165761;48
100004067205138;320
100004067881319;33
100004068683473;2
100004069006703;47
100004069627517;40
100004069984225;135
100004070141457;110
100004070220228;224
100004070470726;33
100004070888998;756
100004071064740;16
100004071647229;18
100004071882441;23
100004072388383;50
100004073104738;157
100004073179565;249
100004073441747;260
100004073913478;181
100004074423763;59
100004074533657;344
100004074684438;18
100004074968578;97
100004075133768;95
100004075141144;55
100004075207192;1
100004075216262;51
100004075290381;54
100004075575185;11
100004075602720;69
100004075685704;10
100004075911177;7
100004075998516;183
100004076018065;143
100004076060118;38
100004076732176;447
100004077024304;74
100004077834605;3
100004078966682;3
100004079165826;89
100004079520337;77
100004079657870;132
100004079854233;72
100004080440510;9
100004081337027;20
100004081568259;99
100004081576154;120
100004081682114;192
100004081835841;12
100004081950272;123
100004082319132;39
100004082771911;22
100004082828293;11
100004082870436;103
100004082975974;335
100004083049834;570
100004083080280;202
100004083648207;140
100004083822989;29
100004083970567;15
100004084119385;1815
100004084194347;53
100004084650815;6
100004084824268;19
100004084897106;297
100004086558242;5
100004086651079;235
100004086672398;194
100004087547288;89
100004087653466;4
100004088011365;301
100004088027978;48
100004089293539;70
100004089695048;20
100004089726929;16
100004089823481;83
100004090111601;253
100004090246954;262
100004090352834;54
100004091854607;45
100004091874398;77
100004091895788;62
100004092097083;50
100004092349534;25
100004092459379;83
100004092916021;281
100004092979136;14
100004093170904;8
100004093425619;72
100004093712086;25
100004094350710;26
100004094424246;58
100004094432212;5
100004094453810;18
100004094469669;59
100004094654041;123
100004095128175;36
100004095862242;462
100004095902183;14
100004095983977;2
100004096153773;42
100004096636016;2
100004097988299;247
100004098112629;4
100004098242158;33
100004098303405;497
100004098305984;11
100004098370615;46
100004098436365;247
100004098651945;172
100004098795943;21
100004098942040;937
100004099050121;47
100004099660485;88
100004100019210;10
100004100113972;197
100004100183712;286
100004100227310;19
100004100353655;35
100004100760273;36
100004100960088;21
100004100982457;17
100004101203502;142
100004101223250;21
100004101408724;37
100004101722260;124
100004102056932;201
100004102740608;271
100004102870639;11
100004103254721;22
100004103350347;558
100004103712292;36
100004103778897;48
100004104188145;63
100004104412707;505
100004104738161;200
100004104984124;144
100004104998276;35
100004105058182;33
100004105118296;3
100004105261019;7
100004106960706;17
100004107052101;7
100004107455119;28
100004107503872;151
100004109287077;1
100004109885186;9
100004110760031;8
100004111626783;6
100004112054067;4
100004112136965;38
100004112382455;291
100004112677248;319
100004112708097;5
100004112794010;47
100004113248826;4
100004113361392;28
100004113395940;17
100004113451807;317
100004113493002;27
100004113571549;195
100004114896058;40
100004115670413;15
100004116608694;28
100004118139727;17
100004118194966;73
100004118432148;9
100004118714168;4
100004119032422;2
100004119161064;264
100004120001352;19
100004120025518;185
100004120802187;86
100004120985273;31
100004121739869;8
100004121821236;56
100004121910229;210
100004121972432;708
100004122333243;22
100004122400380;36
100004122456753;20
100004122846029;166
100004123320093;9
100004124702574;5
100004125006869;39
100004125695147;178
100004127431356;19
100004128223132;28
100004128451333;39
100004128492263;15
100004129899915;111
100004130439085;168
100004130765232;203
100004131002245;203
100004131065909;202
100004134126469;28
100004134223986;74
100004134551074;153
100004134577490;31
100004134722725;59
100004134780626;8
100004134790245;337
100004135260351;2
100004135350240;54
100004135632306;156
100004135650197;13
100004135654708;95
100004136761013;12
100004136982361;10
100004137005829;22
100004137270474;1
100004137512681;7
100004137516931;7
100004138032000;159
100004138512190;33
100004138564258;80
100004138620437;19
100004138987075;17
100004139314751;87
100004139504256;15
100004139830938;156
100004140338929;32
100004140843356;118
100004140935042;20
100004143188856;9
100004144748587;12
100004144959428;479
100004145258913;108
100004145700378;48
100004145854316;50
100004147599569;26
100004149242220;114
100004149726780;5
100004150213765;2
100004150386203;332
100004150715517;254
100004150989487;11
100004151024549;140
100004151223093;15
100004151676069;333
100004152062702;106
100004152331072;45
100004152633854;138
100004152668829;59
100004153180982;29
100004153387699;94
100004154413519;69
100004154530680;17
100004155703990;37
100004156863028;156
100004157264544;38
100004158342716;34
100004158523650;33
100004158721168;55
100004158785620;8
100004159001562;43
100004159178493;7
100004160131487;75
100004160134594;26
100004160139249;91
100004160677009;87
100004161277638;39
100004161642444;60
100004162026044;4
100004162154443;1
100004162269677;4
100004162301790;6
100004162574014;45
100004163433467;11
100004163743400;50
100004164461985;62
100004164758073;207
100004164872479;350
100004165386468;47
100004165718418;39
100004165964355;35
100004167817457;161
100004168092038;11
100004168506236;16
100004169018219;46
100004169041984;54
100004169053989;192
100004169462198;121
100004169944216;2
100004170014329;1300
100004170332444;3
100004171923957;185
100004171990592;13
100004172200200;511
100004173313152;31
100004173432962;291
100004173484242;93
100004174053441;8
100004174662161;1
100004174694153;89
100004174812403;116
100004175885226;28
100004177026498;54
100004177479296;5
100004177682236;31
100004177806252;15
100004177866234;47
100004177951725;37
100004178313554;61
100004179129265;158
100004179931257;1188
100004180238804;1
100004180953112;36
100004180990895;76
100004181073554;23
100004181503220;14
100004181862955;63
100004182731621;14
100004182814138;20
100004182970270;8
100004183213722;19
100004183386456;1
100004183471639;17
100004183656587;23
100004183749852;41
100004183779524;28
100004183981718;10
100004184351832;12
100004185218435;82
100004185271479;202
100004185911362;156
100004185996090;9
100004186172973;13
100004186483381;449
100004186750651;150
100004187498147;129
100004187705019;140
100004187922487;30
100004187953341;28
100004188432116;26
100004188581787;103
100004188783490;63
100004189114564;117
100004189383527;260
100004189627840;6
100004189808791;91
100004189843985;1
100004190287950;10
100004190640088;156
100004190951257;7
100004191066344;66
100004191074041;11
100004192054060;231
100004192416339;155
100004192505602;13
100004194043671;111
100004194820562;5
100004195214332;1
100004197314646;189
100004197518978;67
100004197733930;12
100004197794296;53
100004198182957;119
100004198274530;12
100004198297599;21
100004198394078;144
100004199345858;2
100004199794787;176
100004199827687;33
100004200371853;46
100004202262988;45
100004203091615;184
100004203491636;31
100004203791837;24
100004204783971;27
100004205593844;1823
100004205653840;19
100004206132519;219
100004206584543;11
100004206750663;3
100004207744460;33
100004207864519;5
100004207981326;7
100004208078802;70
100004209194032;19
100004210180076;26
100004211460791;36
100004213650380;9
100004214113911;30
100004214229243;70
100004214384200;574
100004215482761;2
100004216092492;37
100004216603112;65
100004217762698;17
100004218632895;26
100004218972544;2
100004220195424;49
100004220731549;19
100004221272834;59
100004221512988;12
100004221698522;70
100004222151291;88
100004222326620;43
100004222389768;38
100004223405575;45
100004223917075;44
100004223949157;77
100004224071208;22
100004224969244;68
100004225423602;5
100004226971039;6
100004228020384;3
100004228624508;44
100004228843975;77
100004229344635;76
100004229773579;664
100004229882993;16
100004230099443;81
100004230938352;7
100004231020651;19
100004231031263;110
100004231082944;30
100004231088663;44
100004231204336;29
100004231807714;13
100004232134294;256
100004232913106;63
100004233220807;78
100004233701231;235
100004233732489;263
100004233733286;672
100004233733528;24
100004234296667;121
100004235372154;117
100004235701079;11
100004236872976;238
100004236876333;43
100004237716536;48
100004238401811;122
100004238885144;110
100004239334575;42
100004239582689;1679
100004239934455;11
100004240240711;316
100004240990162;29
100004242071713;430
100004242484358;3
100004243122287;1
100004243413135;1
100004244141391;19
100004245000837;4
100004245159998;28
100004246058569;18
100004246383355;234
100004246388704;41
100004246566608;51
100004247504619;142
100004248091363;23
100004248184679;4
100004248220174;6
100004248907885;2
100004248909692;56
100004249027000;43
100004249930931;14
100004249953444;153
100004250522431;18
100004251100009;165
100004251246109;42
100004251811930;42
100004251876204;214
100004251880038;236
100004252273810;10
100004252682876;4
100004253194308;14
100004253474049;66
100004253857917;154
100004254332657;37
100004255110225;29
100004256023498;116
100004256504053;183
100004256560231;2
100004256762952;4
100004257215115;44
100004257424682;10
100004257461129;36
100004259830461;464
100004260848353;5
100004260936536;268
100004261184176;123
100004262400637;74
100004262490718;6
100004262828065;48
100004265106199;38
100004266870751;15
100004267212074;21
100004267958471;108
100004268162623;47
100004269789323;87
100004270028196;166
100004270544348;5
100004270684314;3
100004270893415;30
100004271316212;22
100004271401611;28
100004271410135;132
100004272432366;27
100004272603490;47
100004272750024;58
100004273114287;28
100004273988101;67
100004274259704;35
100004275133731;69
100004275480065;3
100004275638965;77
100004275814327;231
100004276692436;5
100004276984711;4
100004277109567;489
100004277581373;35
100004277804397;9
100004277887419;15
100004277953836;4
100004278002602;132
100004278841746;18
100004279034102;265
100004279746027;55
100004279750431;15
100004279777849;21
100004279839481;9
100004279956986;202
100004280531116;46
100004280791588;19
100004281006411;85
100004281431750;9
100004282472407;35
100004283860929;702
100004284725483;14
100004284811472;18
100004285265210;33
100004286892519;64
100004287098392;77
100004287750145;869
100004288119281;6
100004289794909;49
100004289947592;197
100004290192330;239
100004290279744;3
100004290512765;48
100004291052356;28
100004291896534;81
100004294534959;30
100004294596360;119
100004295263513;90
100004295320252;263
100004295880042;12
100004296001934;8
100004296673105;60
100004297509066;129
100004297860931;9
100004298353765;90
100004298430066;14
100004298649458;5
100004298709591;13
100004298733756;60
100004298801519;3
100004299013617;8
100004299703250;24
100004299751184;785
100004301410665;205
100004302097430;3
100004303387277;38
100004303932505;6
100004304376090;102
100004304791792;2
100004305253340;11
100004305698047;61
100004305883573;97
100004306115576;333
100004306507728;17
100004307703650;30
100004307889751;56
100004308044519;12
100004308245670;8
100004308275519;10
100004308277617;13
100004308821561;53
100004311000662;22
100004311488230;14
100004311547650;22
100004313169545;62
100004313498878;10
100004313739254;7
100004313886630;20
100004313954072;14
100004314546468;17
100004314570796;6
100004314880087;157
100004315261855;4
100004315381785;12
100004315446636;13
100004315574940;24
100004315930965;7
100004316253471;20
100004316884981;17
100004317549286;19
100004318182235;154
100004318417847;458
100004319163023;27
100004319834125;144
100004321690858;30
100004321952457;46
100004322640917;78
100004322852884;133
100004323549170;206
100004323674748;38
100004324031492;96
100004324473956;13
100004324652033;135
100004325020132;14
100004325222883;92
100004326039383;6
100004326791440;25
100004327020842;15
100004327410828;11
100004327633425;105
100004327921896;101
100004328044451;95
100004328496818;23
100004328532365;270
100004328588287;27
100004329219638;147
100004329221618;25
100004329630346;4
100004330022658;243
100004330500098;5
100004330805703;4
100004331197276;9
100004331552792;54
100004332246476;202
100004332880735;544
100004333364379;51
100004333777572;15
100004334260706;13
100004334349195;153
100004334350820;319
100004334561501;154
100004334983442;69
100004335210338;7
100004335492735;11
100004335881311;229
100004336026579;85
100004337163227;32
100004337833961;17
100004337952408;14
100004339872114;19
100004340406374;3
100004341464537;77
100004342024419;21
100004342206994;112
100004342691086;2
100004342803541;122
100004342871586;5
100004345029100;75
100004345861437;13
100004347312014;32
100004347522978;17
100004347600987;543
100004347849989;17
100004348654040;159
100004348835751;28
100004348868376;116
100004349284495;30
100004350013529;10
100004351662071;30
100004351744175;3
100004351866812;30
100004353282226;94
100004353933324;1
100004354174825;10
100004354241576;23
100004354382722;8
100004354563818;126
100004355285491;51
100004355345904;37
100004355735089;14
100004356310874;12
100004356343249;346
100004356373615;10
100004357512516;5
100004357513495;8
100004357597677;193
100004357963226;95
100004358140791;106
100004358851535;266
100004360324926;14
100004360661194;14
100004360686734;75
100004361732065;58
100004361804578;44
100004362333305;35
100004362339782;9
100004362421029;197
100004362881237;26
100004364231139;98
100004364353131;3
100004364912937;18
100004365090633;21
100004365161081;2
100004365481489;37
100004365728129;6
100004366382798;163
100004366651170;107
100004367435897;96
100004368100835;378
100004368280496;174
100004368640666;3
100004369148051;5
100004369302389;17
100004369779921;31
100004370350007;13
100004371270173;6
100004371426676;30
100004371820002;46
100004373292444;103
100004373405083;13
100004373623914;99
100004373888251;111
100004374312252;61
100004374870464;70
100004376164502;25
100004377063199;69
100004377480914;59
100004377846917;9
100004378564062;13
100004379739678;19
100004379797384;113
100004379884334;4
100004380365484;137
100004381350376;47
100004381391166;62
100004381501278;98
100004384061991;20
100004384923992;50
100004385170320;24
100004386274430;19
100004386311308;41
100004386643961;55
100004386851697;114
100004387930564;147
100004387987269;4
100004388529079;102
100004388829046;27
100004388944117;85
100004390691255;1
100004391045082;11
100004392193318;28
100004392215587;24
100004392551131;35
100004394103388;14
100004394405130;11
100004394413879;192
100004394430485;91
100004394762368;35
100004394851291;71
100004395523657;12
100004395876074;51
100004396958281;19
100004396986732;16
100004397260412;47
100004397920297;127
100004397951464;74
100004398151714;30
100004398462000;36
100004399184118;20
100004399484064;27
100004399532535;53
100004400016200;62
100004401279759;9
100004401542539;4
100004402230483;101
100004402273242;1
100004402442533;128
100004402596738;16
100004402814060;6
100004403104117;104
100004403320061;4
100004403948535;103
100004404341311;148
100004404523117;48
100004405959841;12
100004406730021;7
100004407512701;10
100004407699624;65
100004408363462;171
100004408418363;125
100004408443236;32
100004408803568;3
100004409131212;187
100004409174017;105
100004409224592;32
100004409591576;13
100004410244036;252
100004410572616;12
100004411029380;9
100004411175549;30
100004411213571;63
100004411326120;64
100004411780373;63
100004413368230;47
100004413491276;108
100004414330431;5
100004414841199;15
100004415400299;66
100004415554443;168
100004416373547;39
100004416782676;36
100004417063309;53
100004417231764;187
100004417441763;866
100004417475367;63
100004417658539;45
100004418045411;15
100004419612585;323
100004420022713;4
100004420213484;14
100004420301763;34
100004421018247;1
100004421974534;57
100004422339162;103
100004423235916;807
100004424461958;45
100004425247752;68
100004425402427;147
100004426300169;160
100004426745070;5
100004427413141;51
100004427944000;3
100004428154879;99
100004429328929;450
100004429560727;22
100004430683813;40
100004430767267;19
100004430861097;31
100004433590551;7
100004433771321;51
100004434632232;15
100004435054575;7
100004435561243;12
100004435931646;63
100004435991788;60
100004437245510;738
100004437517461;4
100004439226418;14
100004440071764;5
100004441260293;5
100004441988299;216
100004442944905;24
100004443224519;56
100004443309619;126
100004443751574;57
100004444591538;15
100004444842351;23
100004445594439;43
100004446996320;37
100004447033589;35
100004447124385;276
100004447866917;17
100004448046687;96
100004448172554;226
100004448283289;8
100004448464810;3
100004450591070;5
100004450650269;38
100004451920630;65
100004452162149;26
100004452190168;68
100004453032200;182
100004453170484;23
100004453774131;30
100004454053501;16
100004454258614;60
100004454701136;6
100004455097281;6
100004456116460;611
100004456151771;1
100004456233186;16
100004456479244;776
100004456811355;22
100004457134857;48
100004457682173;9
100004457793968;61
100004457972603;5
100004459028595;102
100004459201318;57
100004459507868;53
100004459592144;1163
100004461155125;1
100004461421036;8
100004461909445;38
100004461938010;185
100004462423642;347
100004462504533;1
100004462712659;15
100004462925937;143
100004462963728;2
100004463410921;181
100004463854243;43
100004463918971;46
100004464191271;12
100004465150184;21
100004465210508;2431
100004466102473;5
100004466291469;52
100004466735185;7
100004467481642;6
100004468141317;15
100004468179395;12
100004468331389;94
100004469551852;10
100004469623527;5
100004470034775;27
100004470098776;20
100004470312608;8
100004471628554;99
100004472979314;75
100004474358194;27
100004474603331;42
100004475204114;6
100004475530006;200
100004475640229;131
100004475980436;39
100004477897274;343
100004478530001;8
100004478553265;71
100004478820977;235
100004479013303;4
100004479610452;148
100004479660970;4
100004479791820;8
100004480892165;51
100004481707438;5
100004482070486;14
100004482644315;3
100004482901263;58
100004483270316;69
100004484108482;78
100004484167403;5
100004484409692;19
100004485972267;29
100004486353847;164
100004487221894;6
100004487348261;55
100004488396603;24
100004488524309;12
100004489331366;10
100004489383335;1
100004490042259;133
100004490403273;2
100004490831582;434
100004490912374;126
100004492112384;105
100004492174507;152
100004492325436;114
100004492472247;2
100004492776785;28
100004492902778;36
100004493078613;10
100004493310806;8
100004493377423;176
100004494247246;52
100004495115685;425
100004495203815;4715
100004495363124;2
100004495925321;28
100004496401769;179
100004496654146;4
100004496744582;6
100004496797178;1
100004496942452;10
100004497033097;76
100004498054143;11
100004498330284;6
100004498660186;9
100004499291875;68
100004499406108;41
100004500309432;53
100004500333031;307
100004500574933;213
100004500883920;245
100004501622837;25
100004501861770;36
100004502857455;21
100004503370455;89
100004504746221;31
100004505439302;163
100004506245969;209
100004507212784;207
100004507242409;29
100004507561013;194
100004508201013;41
100004508857923;1
100004508885067;22
100004509000503;88
100004509099508;563
100004509279128;1
100004509335303;70
100004509822121;41
100004509912532;18
100004510364437;114
100004510381068;10
100004510656215;38
100004511430657;184
100004512158524;59
100004512820080;459
100004513211808;11
100004513291371;31
100004513720360;31
100004514136869;573
100004517261258;18
100004518211285;15
100004520071694;7
100004520280748;15
100004520553908;36
100004521060869;2
100004521126136;79
100004521363924;1
100004521423009;67
100004521464442;37
100004521483864;10
100004522119335;8
100004522235347;10
100004522922749;225
100004523379200;262
100004523492951;9
100004523554505;10
100004523673678;21
100004525441614;6
100004525684428;21
100004525895682;186
100004527303933;38
100004527881117;62
100004527938329;30
100004528094323;19
100004528440739;15
100004530366417;81
100004530875718;43
100004531508579;261
100004531685236;47
100004531866622;7
100004531894571;357
100004532403849;38
100004533121098;87
100004533637420;7
100004533875616;7
100004535111571;106
100004535172620;14
100004536093922;28
100004536211799;17
100004538340737;15
100004539608318;415
100004539783951;65
100004541233900;49
100004541881823;279
100004542220508;20
100004542553458;10
100004543268515;2
100004543686276;45
100004543934409;8
100004544203870;74
100004545403564;8
100004546412089;1005
100004546534769;58
100004546682935;116
100004546688870;75
100004546741174;4
100004547281772;15
100004547378329;109
100004547495626;2
100004547796235;34
100004549333661;254
100004550101344;13
100004550102011;97
100004550198336;23
100004550466276;60
100004551332430;50
100004551341087;46
100004551731268;36
100004552032968;34
100004553520808;406
100004553799752;3
100004555962699;20
100004556642186;61
100004557842890;9
100004558033518;75
100004558206700;1
100004558867245;69
100004559583040;1
100004559824796;111
100004560399227;58
100004561240368;3
100004561331314;86
100004561744390;63
100004562289370;27
100004563159985;1
100004563703628;34
100004565112666;98
100004565622609;16
100004566275039;8
100004566817820;202
100004567329096;2
100004567597125;430
100004568556216;13
100004568894046;30
100004569037099;59
100004569460651;25
100004570383862;139
100004571980415;783
100004572964008;162
100004573020224;7
100004574019366;99
100004574290944;20
100004574982943;704
100004575163641;801
100004575721852;6
100004575754995;54
100004576242570;13
100004576363946;1
100004576832800;170
100004577072204;60
100004577433259;99
100004577709051;11
100004577914633;2
100004578341159;236
100004578370170;31
100004578760059;43
100004579090305;39
100004579120179;36
100004580412794;42
100004580531351;40
100004581334435;711
100004581611945;135
100004582151516;1
100004582604075;14
100004583041068;8
100004584398259;477
100004584494380;1
100004584608489;53
100004585302356;3
100004585484097;5
100004585926096;5
100004586763477;47
100004587783206;543
100004588597298;48
100004588867301;74
100004589915336;23
100004589977514;20
100004590272529;14
100004591299632;104
100004592502405;19
100004593005478;19
100004593068731;728
100004593817019;68
100004593817098;4
100004593930830;140
100004594142372;25
100004594329776;2
100004594353216;48
100004596014462;18
100004596486909;58
100004597387610;42
100004597411370;9
100004597621445;38
100004597932344;141
100004598162557;42
100004598227673;6
100004598473364;36
100004598520596;199
100004598674307;1
100004601400405;8
100004601772217;38
100004601948011;72
100004602194241;46
100004602363922;2361
100004602540432;17
100004602905111;9
100004603151629;6
100004603291171;7
100004603533411;67
100004604652887;13
100004604764018;59
100004604825754;34
100004604940935;24
100004606320342;3
100004607197798;3
100004607316133;39
100004607916948;109
100004608750952;44
100004609478579;80
100004611211798;82
100004612422097;5
100004613340683;59
100004613682852;88
100004613683674;13
100004613922851;30
100004614005605;37
100004614998002;37
100004615063788;275
100004615293376;195
100004615420268;88
100004615443854;112
100004615897927;16
100004616857600;13
100004616863717;26
100004617220560;37
100004617630590;4
100004617824319;8
100004617937478;8
100004618684285;8
100004618742432;24
100004618806834;3
100004619170441;62
100004619192695;14
100004620662857;84
100004620670923;1384
100004620852389;148
100004622106381;119
100004622591292;39
100004623031166;279
100004624064409;15
100004624200552;44
100004624201181;106
100004624924988;30
100004625497165;127
100004625944986;97
100004626394402;1
100004626575581;35
100004627811552;616
100004629071040;152
100004629367889;14
100004630032447;3
100004630440414;4
100004630601252;837
100004630784473;24
100004631223684;29
100004631531100;26
100004631731767;72
100004632127760;1
100004633776410;1
100004634076392;103
100004634195059;288
100004634255124;5
100004635938813;37
100004636238913;40
100004636990230;2
100004637197873;252
100004637291447;556
100004637292742;11
100004638194162;23
100004638402049;70
100004639410389;48
100004639780804;97
100004640829900;1
100004641216910;147
100004641672744;44
100004641726773;149
100004641882965;7
100004641968080;26
100004642684044;80
100004643730486;4
100004643765202;87
100004644158524;528
100004644301146;70
100004644513573;22
100004644697855;4
100004645027136;283
100004646707150;295
100004646855534;608
100004646910500;4
100004647004512;52
100004647518417;3
100004647726978;7
100004647900213;14
100004648831266;84
100004649554298;6
100004650221418;4
100004650331304;15
100004650431192;132
100004652671482;1
100004653187351;141
100004653282900;13
100004653402719;19
100004655142731;20
100004655233981;138
100004656032695;13
100004656638696;184
100004657298754;20
100004657324055;194
100004657472596;432
100004658671093;116
100004659482314;356
100004659758660;68
100004659819266;33
100004660503578;44
100004661401486;73
100004661645066;75
100004663900468;8
100004665422199;9
100004665434635;87
100004665821712;14
100004666264807;9
100004666506753;45
100004666926689;99
100004667258384;27
100004667259264;2
100004667700134;9
100004667743678;91
100004668847905;5
100004669050064;30
100004669415099;52
100004671726224;190
100004671901994;80
100004672897792;59
100004673258161;4
100004673353585;15
100004673741724;447
100004675024642;244
100004676321719;27
100004678746744;38
100004678890787;11
