"fid";"count"
100001966941992;268
100001967030641;484
100001967137050;155
100001967524898;668
100001968211094;161
100001968690018;132
100001969193891;338
100001969693372;82
100001973436957;488
100001973590765;280
100001975955265;97
100001976090597;349
100001977257582;1741
100001978602352;348
100001981223959;444
100001982190083;293
100001985384413;70
100001985921854;382
100001986173639;129
100001988702615;175
100001989358725;192
100001990088093;527
100001990149826;448
100001992085241;119
100001992181084;182
100001992551431;2079
100001994000449;1738
100001995076019;83
100001998849502;301
100001999953672;1534
100002000109685;51
100002000228632;732
100002000880996;171
100002001308701;99
100002002388813;124
100002004158945;190
100002004344503;441
100002004980497;325
100002005721657;144
100002005814758;1259
100002007522529;75
100002009186863;229
100002011927255;131
100002012819075;401
100002012869329;220
100002013361023;108
100002014995214;533
100002015743318;566
100002016328574;358
100002017011426;323
100002017604769;244
100002017757025;199
100002019629566;103
100002022085916;421
100002024559919;102
100002025808746;527
100002029069493;253
100002029081199;149
100002029644118;148
100002030298843;585
100002030625020;122
100002032128745;9
100002033716092;382
100002034024295;718
100002034056647;174
100002034724309;1342
100002035952930;171
100002037163826;500
100002037726218;398
100002037924985;104
100002042091535;118
100002042096707;259
100002042329392;607
100002042424749;105
100002042797946;1382
100002043379234;273
100002046309037;299
100002049508499;461
100002050098636;413
100002050339314;152
100002050517009;183
100002051891355;329
100002052013516;327
100002052194632;183
100002054274516;172
100002054380050;232
100002055588848;189
100002056033711;482
100002057749108;1026
100002058857559;209
100002060587868;264
100002061255674;106
100002062131864;242
100002065510987;298
100002066764743;1011
100002069705097;1086
100002071495005;436
100002071975673;210
100002073143858;315
100002074478316;660
100002074926367;426
100002075392450;174
100002075509536;131
100002077424775;703
100002077786348;704
100002080909582;1
100002081454719;238
100002083014237;300
100002083766926;213
100002083802689;130
100002089961264;186
100002090529316;301
100002091967276;98
100002092028304;75
100002092044017;96
100002093676513;671
100002095472932;323
100002097505747;537
100002098215320;807
100002099128292;514
100002100178596;354
100002101788051;401
100002101879296;112
100002102447121;1559
100002103066446;76
100002103592569;75
100002103697004;63
100002105626300;128
100002105869348;446
100002106868721;126
100002106977544;363
100002109826247;106
100002110236283;507
100002110987727;175
100002112564087;1295
100002112703186;164
100002113059676;60
100002113091121;428
100002114417496;374
100002115376256;211
100002116356026;430
100002117395691;557
100002118001636;154
100002120007311;83
100002122994094;933
100002123259713;590
100002128703756;83
100002129570946;170
100002131018633;168
100002132828552;261
100002133498982;112
100002134967657;523
100002134980050;261
100002135043639;135
100002136368671;104
100002136420074;335
100002136626084;87
100002137606357;627
100002138606744;497
100002138690279;119
100002140145620;150
100002140224623;4111
100002140818010;207
100002141966396;320
100002142714854;255
100002143517780;39
100002146464549;126
100002147933325;147
100002148360925;582
100002148396891;677
100002148940991;517
100002151797845;272
100002151821561;169
100002153061825;748
100002154623432;497
100002155063761;294
100002156056365;332
100002159952589;367
100002160426579;52
100002161241322;44
100002162717752;104
100002165066323;43
100002166757139;334
100002166939819;682
100002167150050;159
100002167547503;411
100002168784375;236
100002171225792;209
100002176542590;107
100002178623151;94
100002179441666;273
100002181352022;234
100002181643889;91
100002183285407;215
100002185491555;317
100002186836019;891
100002187754201;205
100002189441744;300
100002189668208;116
100002189836262;191
100002192759312;1387
100002192989114;204
100002193563696;60
100002193646189;213
100002194876212;39
100002195132598;105
100002196229653;18
100002200001875;246
100002200318937;62
100002205028259;360
100002205138712;527
100002205466817;145
100002205581795;123
100002205806200;735
100002206786780;762
100002208022157;160
100002209408589;338
100002209615796;484
100002210440521;75
100002211138444;459
100002213076501;64
100002215045531;156
100002215593717;184
100002216288283;328
100002220326853;280
100002221556518;985
100002221844625;899
100002223510633;164
100002223729355;113
100002224223513;67
100002224505799;164
100002227067524;95
100002227609835;148
100002227809874;140
100002228177808;155
100002228336884;167
100002229123487;390
100002229143304;160
100002231486609;1038
100002231494582;109
100002231870643;115
100002232248216;118
100002234281198;234
100002234307865;74
100002234634822;193
100002235490362;386
100002237721401;83
100002240053370;94
100002240153903;160
100002240743406;540
100002242633453;815
100002245898002;224
100002246486788;348
100002247107832;281
100002247306641;938
100002247309357;140
100002247390006;204
100002250392141;599
100002253040138;1003
100002254168267;407
100002254648336;223
100002254853816;91
100002256581252;511
100002256753337;170
100002257428950;527
100002257627097;146
100002258465579;150
100002258828115;658
100002258946910;136
100002259318962;180
100002260232498;169
100002262684722;544
100002263477942;502
100002263740025;237
100002264687630;92
100002264768344;311
100002265066070;213
100002265354946;148
100002266315815;235
100002266510350;571
100002266896847;444
100002267825087;154
100002268173547;88
100002268468419;498
100002269367563;243
100002270199111;507
100002270926112;65
100002274445876;328
100002274768408;81
100002275241938;458
100002276975662;2588
100002278586328;60
100002280874665;208
100002281286398;2536
100002281574358;155
100002283750122;189
100002284268026;338
100002284966781;780
100002286005798;322
100002286453820;481
100002288655833;330
100002291460207;25
100002293298954;248
100002294928915;470
100002295260517;398
100002295754226;313
100002295917917;454
100002298462431;269
100002301982970;113
100002302396718;266
100002302485079;46
100002302683368;78
100002303082948;160
100002305261503;550
100002308537928;908
100002309019109;470
100002309382705;304
100002311879070;80
100002312209296;627
100002313692188;366
100002316043262;162
100002317216495;147
100002317666130;700
100002319657490;2141
100002321187875;147
100002321441602;580
100002322554196;190
100002323373940;294
100002323473226;181
100002324082324;1006
100002325438130;63
100002327222369;83
100002328224850;106
100002329540266;239
100002330935094;184
100002333635684;625
100002334502466;213
100002335922408;368
100002339526500;200
100002340014951;49
100002340157043;38
100002340178355;281
100002340323948;1806
100002340533536;52
100002341627760;507
100002341832081;349
100002342078695;371
100002347597789;282
100002348820425;594
100002350067956;652
100002350610039;55
100002351373183;725
100002351596279;59
100002351646533;417
100002352940590;22
100002353100425;230
100002353721815;830
100002355438700;382
100002357467525;200
100002362309055;31
100002362560523;603
100002362936764;329
100002366354043;227
100002367116508;267
100002370838082;681
100002372726055;147
100002373597918;577
100002375088649;305
100002375111986;3270
100002375845756;354
100002376023708;19
100002376966814;158
100002377760917;291
100002383331965;181
100002383853450;1528
100002384754104;204
100002385124552;117
100002385317971;373
100002385651166;130
100002386780080;2791
100002387442578;271
100002390225206;110
100002390871653;584
100002390910878;572
100002391345322;701
100002391863845;87
100002392497736;75
100002392614369;266
100002394704434;9
100002395502193;400
100002395871301;267
100002396080529;4434
100002396684361;305
100002397762957;288
100002397954953;334
100002400275699;251
100002400778814;973
100002400930828;54
100002401895401;2743
100002403240102;147
100002404269655;3
100002404819585;30
100002405086927;756
100002406128168;423
100002408898823;265
100002410129328;455
100002410306702;400
100002410647978;1654
100002411612256;100
100002411840021;232
100002414464706;35
100002417540449;1024
100002417927685;940
100002419157589;179
100002420456837;328
100002420990024;84
100002424310375;267
100002424457523;161
100002425267062;28
100002425435971;252
100002425820561;125
100002425847741;318
100002426635076;402
100002426851429;714
100002428848550;359
100002430459349;540
100002430506868;457
100002431297395;1097
100002434216237;427
100002434397668;64
100002434626857;110
100002436631998;394
100002439888239;961
100002440800669;401
100002441502955;1
100002442286409;130
100002442400426;121
100002442583912;581
100002442714614;31
100002442728238;143
100002442753004;190
100002443846276;166
100002443870659;42
100002444799469;337
100002445153509;256
100002445250407;168
100002448414347;84
100002449191275;139
100002449622394;121
100002454286774;303
100002454551433;61
100002458059243;250
100002458877550;90
100002461358830;271
100002462155028;309
100002464600787;521
100002467056188;41
100002472694834;124
100002477067292;172
100002478745578;1
100002479321440;360
100002480927707;195
100002482826512;64
100002485105032;836
100002486362578;233
100002487975415;94
100002490334264;190
100002490349945;420
100002493609459;306
100002493887495;735
100002494585977;39
100002495547763;372
100002495737269;202
100002495900899;137
100002497143702;652
100002498882614;323
100002500331087;118
100002501643927;508
100002503380846;242
100002503591046;87
100002505217492;117
100002506845381;249
100002508220268;122
100002508417021;699
100002508592236;601
100002509459657;218
100002510052372;41
100002510458956;86
100002510476156;230
100002513681211;208
100002515232600;533
100002515613236;106
100002517007903;634
100002517203414;156
100002518398059;155
100002519745652;499
100002520747050;2
100002523883369;681
100002524008101;641
100002524258208;1140
100002524472002;331
100002524637454;51
100002525294958;304
100002526084907;252
100002526435209;68
100002526509101;63
100002527423534;313
100002528616604;249
100002530451976;347
100002532297242;837
100002535594239;231
100002537102064;454
100002537155848;310
100002537466637;333
100002538728948;142
100002538868721;253
100002543314061;77
100002543469788;239
100002543826510;293
100002545705979;169
100002548734578;129
100002550468693;25
100002551148240;111
100002551506121;708
100002551702449;118
100002553742277;192
100002555729188;81
100002557784583;87
100002560880435;34
100002563612619;830
100002563725447;309
100002565812887;966
100002566392523;213
100002566637388;321
100002567697000;248
100002567950627;370
100002570890767;224
100002571191837;536
100002573149487;113
100002575925008;305
100002578054904;722
100002578411797;305
100002581404337;131
100002582125878;854
100002583482113;185
100002584117532;567
100002585317682;136
100002585566408;777
100002585773139;38
100002587408494;202
100002588336307;139
100002588781536;877
100002589304132;455
100002590717923;479
100002592483296;548
100002594027419;122
100002596741708;381
100002597047809;622
100002598351928;306
100002598637311;236
100002600137650;254
100002602519721;233
100002603551729;290
100002604926948;196
100002605216077;231
100002605360489;174
100002605519061;182
100002605782929;244
100002612325456;927
100002613349292;108
100002613822985;40
100002618361212;159
100002620643434;159
100002622231823;155
100002622925628;95
100002624765666;122
100002625338592;362
100002630219055;106
100002634241264;82
100002634434522;77
100002634877486;305
100002636110751;374
100002639369167;178
100002642747901;247
100002644221502;240
100002644547935;499
100002644570273;478
100002645843092;187
100002646851093;229
100002647152685;191
100002647403702;69
100002647434810;849
100002649505264;104
100002649619698;157
100002649661534;564
100002653670394;244
100002654102423;267
100002654310657;270
100002655268078;183
100002657407165;356
100002661075204;24
100002666625593;490
100002668069727;148
100002668371427;446
100002668666263;54
100002669395279;1563
100002669486311;329
100002670789250;345
100002672041621;312
100002672341392;148
100002672597700;599
100002672955367;295
100002674344586;202
100002675809309;67
100002676529611;56
100002676825283;637
100002677593914;897
100002679446067;736
100002681463833;262
100002681674336;143
100002686464020;581
100002689381212;62
100002690367107;140
100002694650799;109
100002696041186;97
100002698902718;86
100002705640393;266
100002707177704;610
100002710098728;230
100002713491372;538
100002714350152;118
100002720474961;124
100002720720595;765
100002722558497;58
100002726090377;1259
100002727709332;555
100002729381407;33
100002730988376;102
100002731380015;169
100002734352751;186
100002734788273;223
100002735533103;195
100002739806686;196
100002740376709;6
100002744422150;237
100002744584835;28
100002746916995;53
100002750411493;330
100002755181551;312
100002755447203;770
100002755651290;70
100002755764905;178
100002756632028;963
100002757291574;164
100002758261055;201
100002758325969;49
100002760198843;13
100002760631714;191
100002762018235;374
100002762233167;330
100002764727661;853
100002767963682;1231
100002771199222;435
100002772584525;247
100002786295266;113
100002788350521;709
100002788524979;4553
100002790538039;173
100002792667681;1082
100002793538021;97
100002796211088;201
100002797198991;537
100002799014068;266
100002799619198;130
100002800149005;85
100002801884617;164
100002802348604;481
100002805653371;161
100002805893905;135
100002807094230;601
100002812848347;638
100002813538460;160
100002816617240;83
100002819578205;345
100002819618295;188
100002819771713;506
100002821210428;109
100002821283453;317
100002821476291;92
100002822533529;234
100002822955787;104
100002823418821;310
100002823469439;105
100002824856047;41
100002827205894;3746
100002829462500;427
100002832343991;41
100002834637615;326
100002837709485;516
100002844837251;132
100002846307069;462
100002849311740;648
100002850575954;235
100002852087759;110
100002853412783;241
100002854395368;1262
100002856346105;235
100002857420124;1194
100002859037855;169
100002859049238;105
100002861106209;185
100002861973941;134
100002863051412;484
100002864541279;203
100002865027234;49
100002868850415;501
100002871898833;207
100002873580779;358
100002874646560;151
100002879548828;397
100002881158548;233
100002881654271;512
100002884549816;479
100002888860435;62
100002890113691;103
100002891646017;39
100002897903550;100
100002902439032;177
100002904341058;1611
100002905355036;296
100002906200599;31
100002906313194;212
100002906342513;114
100002906647332;92
100002906942599;555
100002909231800;55
100002913601322;125
100002914604150;248
100002914795313;342
100002916245064;311
100002917299779;512
100002918155429;152
100002918211137;146
100002920391072;158
100002920512162;323
100002920713097;37
100002922900339;69
100002925131751;220
100002925270034;367
100002925695002;236
100002926216679;34
100002929195812;321
100002934287021;211
100002935128103;253
100002935330010;127
100002935959746;106
100002937888589;131
100002938825492;184
100002940874135;194
100002942449690;403
100002944663590;154
100002944816226;354
100002945268535;157
100002946675489;103
100002946866242;545
100002946902228;117
100002948349292;528
100002950287907;318
100002951212345;55
100002951479961;108
100002954026749;92
100002954622836;211
100002954833251;204
100002958727516;118
100002959539017;142
100002960500193;332
100002960710116;87
100002961722964;274
100002965445867;302
100002966230626;177
100002967422513;79
100002968404877;227
100002968812525;61
100002969089705;854
100002970823325;180
100002971207872;144
100002973182809;186
100002974985957;423
100002979111840;254
100002980405460;2146
100002984047597;294
100002984277354;74
100002985490425;519
100002985937690;174
100002986363951;44
100002986602453;217
100002990201127;165
100002992104783;56
100002993992927;257
100002994345376;304
100002998668651;165
100002999185471;29
100002999307649;776
100003002713806;642
100003003245445;368
100003004482155;102
100003006751402;833
100003008329504;283
100003008528873;552
100003009152184;1528
100003011922344;334
100003014241382;534
100003014651930;177
100003015717993;340
100003016788256;339
100003020135451;337
100003023187791;419
100003024185823;121
100003024302824;149
100003026913371;285
100003027129632;263
100003027699209;132
100003031262922;150
100003035034385;174
100003035067412;247
100003035774321;105
100003037929117;626
100003040023145;684
100003040158659;73
100003040220132;140
100003040898320;218
100003041737657;124
100003043269103;11
100003046574675;181
100003046798079;564
100003048159652;239
100003050029643;1189
100003051669384;36
100003052246168;31
100003052886015;541
100003054746472;871
100003054908984;1329
100003057030145;362
100003057351668;546
100003059803632;344
100003062058999;26
100003062098934;407
100003066038255;436
100003066838582;390
100003069744643;395
100003070015316;245
100003071175595;47
100003071790948;166
100003073160175;535
100003073213360;165
100003075115664;172
100003077985092;287
100003078949780;239
100003079549711;644
100003080849313;514
100003082171626;119
100003084260486;67
100003084956155;248
100003085966501;414
100003086931679;288
100003088450187;227
100003089765639;176
100003090696009;102
100003090736121;603
100003091528732;639
100003092568730;104
100003092661278;1008
100003092997413;74
100003093213434;253
100003093976684;63
100003094110007;469
100003095078235;84
100003096236028;140
100003096582124;230
100003097187388;195
100003099539493;124
100003101006038;87
100003101389885;149
100003102317213;794
100003103292870;29
100003104280413;144
100003108715267;74
100003109700635;242
100003110664608;102
100003114076063;731
100003114097731;499
100003116311642;189
100003117835692;315
100003117853108;653
100003118074957;152
100003121321080;906
100003122095649;578
100003125514366;87
100003126474261;49
100003127043960;345
100003127549508;879
100003127966152;175
100003128185398;134
100003129992425;590
100003131971512;180
100003132499765;421
100003136549974;107
100003136977040;74
100003137619967;19
100003140028543;120
100003141140876;293
100003141454987;895
100003143035728;134
100003143306890;189
100003143398758;114
100003144865534;118
100003146001511;176
100003146503924;578
100003147941599;123
100003149350571;146
100003149472431;193
100003149734968;278
100003149889428;22
100003152370252;73
100003153583823;291
100003154406566;357
100003156281000;50
100003159629253;316
100003160630435;719
100003163875224;23
100003165613507;232
100003165712793;436
100003166465654;311
100003169356078;243
100003170130506;83
100003170316060;56
100003170505524;176
100003171381421;207
100003174203221;131
100003178484551;376
100003178732383;814
100003179374065;36
100003179478517;978
100003179627548;691
100003180362960;232
100003182300424;132
100003182528059;109
100003183806692;45
100003185046551;497
100003185617756;173
100003186524855;91
100003186556685;87
100003187743769;214
100003188616969;272
100003188998930;196
100003189193360;72
100003191161069;1004
100003192391371;114
100003195666071;662
100003196304213;127
100003198345672;118
100003203020600;157
100003203063436;86
100003205450953;480
100003205945808;99
100003206766558;193
100003207054846;175
100003207069721;342
100003207331291;236
100003207637820;91
100003210633416;706
100003211562258;425
100003212420085;1319
100003213163229;119
100003215872599;53
100003217055456;134
100003217225079;547
100003218776811;172
100003218983254;177
100003221734103;163
100003223886031;431
100003224365070;245
100003227730975;126
100003231686526;336
100003233632477;3531
100003235970253;236
100003237312100;186
100003239831220;448
100003241297089;196
100003243076789;927
100003243189439;108
100003243692073;1021
100003247238295;11
100003248149689;162
100003249558626;175
100003251063451;87
100003253874503;325
100003255003137;219
100003257695114;133
100003258029225;85
100003258680651;78
100003260012869;15
100003262339334;228
100003262554571;141
100003262766514;1022
100003264452943;74
100003265619197;313
100003266529574;123
100003270998543;360
100003272252636;732
100003275390805;208
100003278348495;621
100003280464615;278
100003280768961;68
100003280794090;3
100003281793077;870
100003282387268;548
100003284139198;208
100003284178062;154
100003290245075;398
100003292054471;142
100003292750579;54
100003293557174;6
100003299892659;167
100003301448905;107
100003303316178;464
100003305426094;232
100003305629968;251
100003307270257;56
100003307454360;672
100003307585842;177
100003309030998;186
100003310973185;263
100003311390233;579
100003314486619;1910
100003315927554;88
100003316090880;277
100003317971748;80
100003319312073;22
100003319786320;121
100003321231720;201
100003322613663;811
100003323294298;231
100003323659018;142
100003323708142;92
100003326285358;60
100003326658859;176
100003329026064;153
100003329954068;74
100003331518599;87
100003335901489;117
100003337329772;197
100003339154908;244
100003339311891;190
100003340173540;577
100003340546264;121
100003340721587;418
100003342505444;97
100003344860014;238
100003349093433;105
100003350901100;256
100003351654914;928
100003351938096;48
100003352554401;217
100003352776890;66
100003352867073;275
100003353343984;410
100003353464059;174
100003355084543;616
100003357365024;72
100003357550937;61
100003357895803;77
100003360175160;165
100003361577254;399
100003361594331;20
100003362935155;216
100003364595202;41
100003364890834;92
100003365356979;311
100003366524573;601
100003367890235;598
100003370131221;113
100003374509562;163
100003377259155;42
100003377379864;28
100003384638399;432
100003385129774;32
100003386611580;402
100003386643200;1366
100003387663552;167
100003388386662;98
100003388388980;99
100003388416452;93
100003389244038;162
100003390434254;152
100003392838757;27
100003394509953;294
100003397400169;219
100003397575910;3154
100003400897213;234
100003400911034;115
100003401934145;353
100003402620307;421
100003403852406;106
100003405411250;127
100003405532196;396
100003407222433;189
100003430146695;188
100003432665066;527
100003434694808;105
100003435028357;267
100003442464317;291
100003445888975;84
100003447265044;249
100003450958914;91
100003457817509;169
100003457971994;140
100003459712401;201
100003462682849;108
100003462850340;499
100003463103853;104
100003463779903;101
100003463906527;68
100003464982629;39
100003468058466;399
100003469341590;303
100003475761522;446
100003476010103;302
100003476365979;156
100003478363594;97
100003482428980;276
100003483743518;155
100003488001310;119
100003488060509;221
100003488153640;36
100003491500490;233
100003494149869;91
100003495198290;473
100003496047537;440
100003496348423;63
100003497562215;61
100003499269257;264
100003499945146;554
100003500450688;493
100003501996254;252
100003503094474;122
100003504858749;234
100003506798680;331
100003509484440;348
100003509956660;1067
100003513398040;190
100003514503508;388
100003515118669;639
100003516633986;288
100003517441951;1444
100003518571327;77
100003519360763;355
100003519867364;137
100003520212261;57
100003522327563;186
100003529506064;879
100003530069079;39
100003531551217;73
100003532384380;63
100003533239819;81
100003536139297;239
100003536308464;215
100003537464586;212
100003539830315;87
100003542446591;477
100003544472001;1072
100003546983846;79
100003547796245;176
100003550076123;41
100003551266645;35
100003551903427;108
100003552661752;94
100003553952108;341
100003558853062;164
100003559250354;347
100003559569916;620
100003559986913;310
100003560487383;129
100003560526096;215
100003560614359;318
100003561369073;340
100003561615912;48
100003562256845;159
100003563297554;17
100003564971367;119
100003565361909;97
100003566528302;96
100003569005315;157
100003569418282;39
100003570024122;217
100003570724240;83
100003571720653;102
100003574144417;190
100003574467119;84
100003574779691;1135
100003575147374;261
100003575608027;65
100003576129152;12
100003578967378;358
100003580795549;196
100003580940099;103
100003581669008;205
100003581750525;313
100003582622120;223
100003583049194;770
100003583168266;133
100003583318160;496
100003583497452;341
100003587595794;460
100003588535749;517
100003589165707;69
100003592956953;100
100003596702205;296
100003597478940;105
100003598356965;143
100003599327948;87
100003600933586;284
100003601251015;502
100003603879765;126
100003604780936;150
100003605814675;496
100003605917277;320
100003607971315;158
100003608903440;115
100003612109059;408
100003614397451;68
100003614747388;113
100003619311035;352
100003620764958;1121
100003621567688;754
100003621820635;97
100003622273107;180
100003623085359;147
100003624688382;112
100003624941703;461
100003626928263;304
100003629712012;171
100003630539082;380
100003632852169;192
100003633396401;130
100003633840157;540
100003636046225;84
100003637414560;583
100003638338618;700
100003639949210;109
100003641850964;99
100003645712249;207
100003646324569;35
100003652257144;74
100003657441467;35
100003660984815;107
100003662048886;219
100003662497019;103
100003665612898;161
100003666374504;205
100003666391015;44
100003670202845;92
100003670420357;305
100003671263088;359
100003672414494;245
100003674211463;156
100003674629208;172
100003676714429;380
100003676782701;788
100003676820601;296
100003677167549;101
100003677562151;956
100003678182146;89
100003678667697;258
100003679484875;188
100003679941592;539
100003681244756;384
100003683435979;502
100003685412646;209
100003685643114;268
100003687722914;211
100003689435537;377
100003691499216;122
100003691655306;134
100003693129953;437
100003695708406;25
100003695845489;582
100003696671461;22
100003699855489;126
100003700496051;219
100003700905996;92
100003705261207;113
100003706001401;325
100003708314047;444
100003708706951;103
100003709001006;33
100003710264132;186
100003712301401;133
100003713700873;328
100003714249985;96
100003715339723;28
100003715676316;267
100003716593971;63
100003718365307;35
100003721186664;100
100003721485639;155
100003721510075;123
100003724307630;89
100003725190145;236
100003732761900;304
100003734288676;455
100003734791936;73
100003735167104;208
100003739800080;55
100003740586030;113
100003748181443;102
100003749610370;181
100003750235304;478
100003750304958;54
100003751155226;196
100003753622313;74
100003755681208;229
100003758136379;291
100003758626600;107
100003761646304;409
100003761801891;115
100003763510888;483
100003763798210;354
100003767442318;304
100003767484357;154
100003768791044;293
100003772556725;288
100003772887505;143
100003776415991;167
100003778136853;215
100003780109957;176
100003781411005;725
100003782123716;18
100003783370495;77
100003784424299;828
100003785980829;485
100003791152632;41
100003791343716;34
100003791431056;131
100003794802924;139
100003796253953;72
100003796611540;63
100003798577775;65
100003800803829;266
100003800857717;2
100003803440562;160
100003805178572;69
100003807042061;209
100003807941637;197
100003809158343;316
100003810370610;67
100003811729488;165
100003812227673;250
100003817944024;351
100003818560523;928
100003818905770;35
100003822053181;193
100003823191185;54
100003830274251;188
100003833693994;36
100003835082447;582
100003836691339;808
100003840435915;238
100003840705089;154
100003840880692;213
100003841865828;27
100003842631348;123
100003842703223;600
100003842738926;69
100003843336410;520
100003843936904;113
100003844506951;115
100003844969274;718
100003845046560;50
100003847255949;3433
100003847989972;238
100003848143406;344
100003852566963;153
100003855101583;173
100003857875000;289
100003859750531;286
100003863327731;354
100003863771970;72
100003864358118;135
100003864735664;490
100003866151646;77
100003868591915;179
100003870844426;88
100003873083690;268
100003874403542;58
100003878443505;118
100003882631102;545
100003882868646;724
100003882996180;103
100003884354262;547
100003884873482;67
100003888259716;55
100003888678192;129
100003889103596;114
100003889688740;344
100003891287896;244
100003892864920;268
100003893695067;145
100003895614156;138
100003895642082;100
100003898071278;248
100003902073074;141
100003904440174;173
100003907016676;112
100003917479978;384
100003922385080;786
100003930112432;496
100003930129476;204
100003931514646;260
100003932835883;579
100003934590308;55
100003935215960;472
100003938370251;176
100003943996370;594
100003944126282;549
100003945164459;186
100003946349028;66
100003946634354;66
100003950831998;203
100003953758156;474
100003955879845;271
100003956478163;235
100003957978000;118
100003960459853;321
100003960626682;70
100003961134204;186
100003966937927;360
100003967024365;150
100003969068143;121
100003969811095;204
100003970784247;132
100003970811709;31
100003973450831;78
100003975893422;91
100003977187794;77
100003977924701;18
100003982294463;113
100003989111034;139
100003989256814;527
100003990772913;89
100003991628691;275
100003991815309;367
100003993040636;713
100003994583200;281
100003996280514;137
100003996655191;36
100003997416798;775
100003997866665;119
100003999284475;354
100004000535376;56
100004003275511;814
100004003489350;432
100004004758624;252
100004005073890;63
100004005507863;155
100004006521323;273
100004006614821;27
100004008118564;152
100004011206065;76
100004012157680;228
100004012216281;141
100004012441729;233
100004013036677;211
100004015850921;62
100004019330744;193
100004021165940;400
100004025754124;82
100004026505328;75
100004027002532;140
100004028012343;112
100004028398161;201
100004029686358;225
100004030757863;9
100004030908029;166
100004033123949;26
100004036785078;122
100004038470491;149
100004038916496;199
100004043035606;4113
100004044558802;18
100004044647335;181
100004046135464;595
100004046984027;289
100004047608802;799
100004049590951;150
100004051432421;382
100004051607463;568
100004052285221;86
100004053998484;198
100004054728136;85
100004055703503;56
100004057642936;213
100004058265878;394
100004058748483;174
100004058872871;92
100004059725373;58
100004060350260;67
100004060944370;100
100004061315855;375
100004066350279;415
100004067048774;510
100004070888998;175
100004071064740;23
100004071647229;102
100004071882441;147
100004073913478;394
100004074684438;50
100004074968578;163
100004077024304;77
100004078966682;124
100004079657870;115
100004079854233;73
100004081576154;166
100004081835841;56
100004081950272;203
100004082319132;164
100004082828293;254
100004084119385;154
100004084622898;22
100004086672398;475
100004087547288;171
100004089823481;27
100004091895788;90
100004094350710;72
100004095922868;131
100004096153773;188
100004097988299;231
100004098305984;60
100004098795943;310
100004098874752;38
100004100353655;305
100004101722260;100
100004102056932;70
100004102870639;68
100004104412707;217
100004104738161;160
100004107503872;479
100004112382455;631
100004114896058;303
100004118714168;39
100004121739869;21
100004122400380;38
100004122456753;123
100004122846029;210
100004124702574;61
100004125006869;134
100004125695147;39
100004128492263;3
100004129899915;198
100004130765232;407
100004135260351;1
100004138032000;21
100004138512190;124
100004139314751;155
100004144959428;391
100004147599569;58
100004150989487;387
100004151223093;204
100004151676069;214
100004152633854;64
100004152668829;155
100004153387699;44
100004156863028;86
100004160131487;41
100004160134594;107
100004160677009;140
100004161277638;176
100004163433467;57
100004165718418;44
100004165964355;90
100004168092038;214
100004168506236;113
100004169041984;147
100004173313152;237
100004174694153;285
100004177026498;126
100004177866234;297
100004180953112;66
100004181862955;66
100004183386456;49
100004185218435;441
100004186483381;312
100004189627840;200
100004190951257;22
100004191066344;97
100004192054060;345
100004192505602;236
100004197314646;259
100004197518978;146
100004197794296;323
100004198297599;40
100004202196298;97
100004203791837;87
100004204783971;471
100004208078802;45
100004209194032;518
100004214113911;156
100004214229243;73
100004216603112;229
100004217762698;320
100004218632895;44
100004221847984;67
100004222151291;55
100004222389768;223
100004223405575;49
100004223917075;1593
100004229344635;224
100004229773579;195
100004229882993;69
100004230099443;35
100004233462470;22
100004233732489;244
100004238885144;238
100004242071713;564
100004243122287;288
100004248184679;144
100004248220174;168
100004248909692;134
100004250522431;42
100004253857917;621
100004257424682;18
100004266870751;104
100004266968351;648
100004268162623;43
100004268292421;38
100004270028196;107
100004270684314;213
100004271401611;33
100004272432366;407
100004272750024;93
100004276692436;205
100004277953836;94
100004278002602;486
100004279746027;126
100004279750431;120
100004285265210;53
100004290512765;38
100004296001934;152
100004298353765;293
100004298430066;865
100004299703250;815
100004303387277;211
100004307703650;384
100004311547650;181
100004313169545;44
100004314880087;43
100004316253471;371
100004321690858;67
100004324473956;262
100004326791440;65
100004329219638;137
100004330805703;217
100004332880735;753
100004334350820;60
100004334561501;235
100004334983442;166
100004337833961;183
100004337952408;39
100004342024419;172
100004342691086;170
100004354174825;202
100004355345904;291
100004357963226;106
100004360324926;230
100004360661194;200
100004362421029;235
100004368640666;432
100004369148051;295
100004369779921;347
100004371426676;237
100004373405083;98
100004374312252;419
100004378564062;23
100004379797384;165
100004381501278;393
100004386311308;89
100004386643961;145
100004387930564;102
100004388529079;92
100004394103388;3452
100004394413879;457
100004394430485;244
100004397260412;446
100004398462000;121
100004400016200;225
100004402596738;84
100004402814060;37
100004403320061;61
100004403948535;238
100004407699624;182
100004409174017;128
100004415400299;82
100004416373547;69
100004419612585;135
100004420213484;54
100004425247752;88
100004426300169;393
100004427944000;70
100004444842351;73
100004447124385;153
100004447866917;478
100004456116460;351
100004459201318;719
100004461421036;97
100004462423642;142
100004462504533;46
100004462712659;637
100004462963728;69
100004465210508;155
100004466291469;323
100004466735185;11
100004467481642;169
100004469256517;73
100004469551852;70
100004471628554;1223
100004474358194;186
100004478820977;149
100004479013303;40
100004479610452;57
100004480892165;36
100004484409692;126
100004487348261;427
100004489331366;180
100004493310806;60
100004495925321;61
100004496744582;108
100004500309432;32
100004501622837;141
100004503570822;81
100004504746221;98
100004506245969;272
